BOTTLE,20180419CCHSIOCBG
# Merged parameters: TRITUM, TRITER, TRITUM_FLAG_W
# Merged parameters: CTDPRS, CTDTMP, CTDSAL, CTDSAL_FLAG_W, SALNTY, SALNTY_FLAG_W, CTDOXY
# 20170811CCHSIOCBG
# Merged parameters: ALKALI, ALKALI_FLAG_W, PH_TOT_FLAG_W, PH_TMP, DOC, DOC_FLAG_W, TDN, TDN_FLAG_W
# Merged parameters: CFC-11, CFC-11_FLAG_W, CFC-12, CFC-12_FLAG_W, SF6, SF6_FLAG_W
# 20160217PRINUNIVRMK
# file processed by CCHDO on 2016-02-20
# 2/15/16 Initialized README file  
# Data source: CCHDO 
# SHIP: R/V Ron BrownCruise:  
# Region: NE Pacific, Leg 1 of P16N (A.K.A. P16C) 
# EXPOCODE: 33RO20150410 
# DATES: 20150410 - 20150513 
# Chief Scientist: Jessica Cross, Samantha Siedlecki 
# 112 stations with 24 place Rosette 
# Hydro: Who - G.Johnson, M.Baringer; Status - final 
#       Notes:   
# Nutrients: Who - C.Mordy; Status - final 
#       Notes: Final data from E.Wisgarver via CCHDO Jan 7, 2016 
# O2: Who - C. Langdon; Status - final 
#       Notes: final data from Langdon via CCHDO Feb 2, 2016 
# TCO2: Who - S.Alin, R. Wanninkhof; Status - final 
#       Notes: data from D.Greely via CDIAC 11/20/15 
# TA: Who - A.Dickson; Status - final 
#       Notes: Data rcd 8/30/16 
# PH: Who - A.Dickson; Status - final 
#       Notes: Data rcd 8/30/16 
# CFC: Who - J.Bullister; Status -final 
#       Notes: added 3/11/16 
# C14: Who - R.Key,A.McNichol; Status - being analyzed 
#       Notes:  
# H3/He3: Who - W. Jenkins; Status - final
#       Notes:  added 2018-04-19
# DOC/TDN: Who - C.Carlson; Status -final 
#       Notes: Data rcd from Carlson via NCEI 6/6/17 
# Organics: Who - N.Nelson; Status -being analyzed 
#       Notes:  
# These data should be cited as: 
# DOI: 10.7942/C2WC7C 
# References that have used data from this cruise:
#
# Principal Programs of P16N Leg 1
# 
# Chief Scientist               Jessica Cross             PMEL          jessica.cross@noaa.gov                 
# Co-Chief Scientist            Samantha Siedlecki        JISAO         siedlesa@uw.edu     
# 
# Analysis                            Institution   Principal Investigator   email                      
# ----------------------               -----------   -----------------        -------------------------
# 
# CTDO                                NOAA/PMEL     Gregory Johnson          Gregory.C.Johnson@noaa.gov 
#                                     NOAA/AOML     Molly Baringer           Molly.Baringer@noaa.gov    
# Fluorometer / C-OPS                 UCSB/ERI      Norm Nelson              norm@eri.ucsb.edu          
# Transmissometer                     TAMU          Wilford Gardner          wgardner@ocean.tamu.edu    
# Underwater Vision Profiler (UVP)    UAF           Andrew McDonnell         amcdonnell@alaska.edu      
# Lowered ADCP                        LDEO          Andreas Thurnherr        ant@ldeo.columbia.edu      
# Chipods                             OSU           Jonathan Nash            nash@coas.oregonstate.edu  
# Data Management                     SIO/ODF       James Swift              jswift@ucsd.edu            
#                                     SIO/ODF       Susan Becker             sbecker@ucsd.edu           
# Chlorofluorocarbons(CFCs)/SF6/N2O   NOAA/PMEL     John Bullister           John.L.Bullister@noaa.gov  
# 3He / Neon / Tritium                WHOI          William Jenkins          wjenkins@whoi.edu          
# Dissolved O2                        RSMAS         Chris Langdon            clangdon@rsmas.miami.edu   
#                                     NOAA/AOML     Molly Baringer           Molly.Baringer@noaa.gov    
# Total CO2 (DIC) / UW pCO2           NOAA/PMEL     Simone Alin              Simone.R.Alin@noaa.gov     
#                                     NOAA/AOML     Rik Wanninkhof           Rik.Wanninkhof@noaa.gov    
# Total Alkalinity/pH                 SIO/MPL       Andrew Dickson           adickson@ucsd.edu          
# 13C /14C-DIC                        PU            Robert Key               key@princeton.edu          
#                                     WHOI          Ann McNichol             amcnichol@whoi.edu         
# DOC / TDN                           UCSB/MSI      Craig Carlson            carlson@lifesci.ucsb.edu   
# DO14C / Black Carbon                UCI/ESS       Ellen Druffel            edruffel@uci.edu           
# CDOM / POC / Chlorophyll a          UCSB/ERI      Norm Nelson              norm@eri.ucsb.edu          
# UW HPLC Pigments / AP                   "              "                           "        
# Nutrients                           NOAA/PMEL     Calvin Mordy             Calvin.W.Mordy@noaa.gov    
# Salinity                            NOAA/AOML     Molly Baringer           Molly.Baringer@noaa.gov    
#                                     NOAA/PMEL     Gregory Johnson          Gregory.C.Johnson@noaa.gov 
# 137Cs /134Cs /90Sr /129I            WHOI          Ken Buesseler            kbuesseler@whoi.edu        
# ARGO Floats                         NOAA/PMEL     Gregory Johnson          Gregory.C.Johnson@noaa.gov 
# Shipboard ADCP                      UH            Eric Firing              efiring@hawaii.edu         
#                                     UH            Jules Hummon             hummon@hawaii.edu          
# 
#| Data Citation
#| 
#|  Following American Geophysical Union recommendations, the data should be
#|  cited as: "data provider(s), cruise name or cruise ID, data file name(s),
#|  CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
#|  file date." For further information, please contact one of the parties
#|  listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
#|  the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
#|  from their use.
#
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,N2O,N2O_FLAG_W,SBE35,SBE35_FLAG_W,SALTREF,SALTREF_FLAG_W
33RO20150410,       P16N,       2,          1,         14,         14,2,20150411,       1239,   -15.9986,  -149.9996,       4333,   500.4,   8.5528,  34.5103,2,  34.5115,2,    120.9,2,   119.5,2,   19.70,2,   28.00,2,    0.01,2,    1.36,4,   1.113,3,   0.616,2,   0.319,2,  2205.3,2,  2287.3,2,   7.5727,2,    25.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,       3.21,2,   8.5604,2,    34.6742,2
33RO20150410,       P16N,       2,          1,         13,         13,2,20150411,       1239,   -15.9986,  -149.9996,       4333,   649.3,   6.1506,  34.4618,2,  34.4616,2,    133.0,2,   133.7,2,   35.80,2,   32.80,2,    0.01,2,    1.73,4,-999.000,9,-999.000,9,-999.000,9,  2222.2,2,  2301.5,2,   7.5606,2,    25.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,   6.1449,2,    34.6241,2
33RO20150410,       P16N,       2,          1,         12,         12,2,20150411,       1239,   -15.9986,  -149.9996,       4333,   799.8,   5.1314,  34.4700,2,  34.4711,2,    138.5,2,   139.2,2,   49.70,2,   34.10,2,    0.01,2,    1.97,4,   0.172,3,   0.100,2,   0.000,2,  2240.0,2,  2316.1,2,   7.5587,6,    25.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,       2.69,2,   5.1328,2,    34.6336,2
33RO20150410,       P16N,       2,          1,         11,         11,2,20150411,       1239,   -15.9986,  -149.9996,       4333,   950.5,   4.3526,  34.4928,2,  34.4940,2,    139.4,2,   140.1,2,   63.70,2,   34.80,2,    0.01,2,    2.22,4,-999.000,9,-999.000,9,-999.000,9,  2260.6,3,  2331.9,2,   7.5569,2,    25.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,   4.3505,2,    34.6567,2
33RO20150410,       P16N,       2,          1,         10,         10,2,20150411,       1239,   -15.9986,  -149.9996,       4333,  1099.6,   3.8671,  34.5188,2,  34.5175,2,    136.8,2,   137.5,2,   74.30,2,   35.40,2,    0.00,2,    2.40,4,   0.030,3,   0.016,2,   0.000,2,  2269.3,3,  2342.2,2,   7.5509,2,    25.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,       2.51,2,   3.8665,2,    34.6803,2
33RO20150410,       P16N,       2,          1,          9,          9,2,20150411,       1239,   -15.9986,  -149.9996,       4333,  1300.7,   3.2362,  34.5489,2,  34.5494,2,    139.8,2,   141.3,2,   87.40,2,   35.70,2,    0.01,2,    2.60,4,-999.000,9,-999.000,9,-999.000,9,  2281.5,2,  2355.5,2,   7.5543,6,    25.01,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,   3.2383,2,    34.7123,2
33RO20150410,       P16N,       2,          1,          8,          8,2,20150411,       1239,   -15.9986,  -149.9996,       4333,  1600.4,   2.6586,  34.5926,2,  34.5883,2,    143.1,2,   144.3,2,  102.00,2,   35.70,2,    0.01,2,    2.84,4,   0.001,3,   0.002,2,   0.000,2,  2290.9,2,  2372.4,2,   7.5583,2,    25.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,       2.28,2,   2.6582,2,    34.7514,3
33RO20150410,       P16N,       2,          1,          7,          7,2,20150411,       1239,   -15.9986,  -149.9996,       4333,  2000.3,   2.1765,  34.6329,2,  34.6329,2,    148.2,2,   148.7,2,  115.70,2,   35.50,2,    0.00,2,    3.02,4,-999.000,9,-999.000,9,-999.000,9,  2303.3,2,  2387.4,2,   7.5666,2,    25.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,   2.1770,2,    34.7962,2
33RO20150410,       P16N,       2,          1,          6,          6,2,20150411,       1239,   -15.9986,  -149.9996,       4333,  2399.8,   1.9164,  34.6566,2,  34.6561,2,    150.2,2,   151.0,2,  123.60,2,   35.50,2,    0.01,2,    3.15,4,-999.000,9,-999.000,9,-999.000,9,  2310.7,2,  2396.9,2,   7.5728,2,    25.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,   1.9161,2,    34.8195,2
33RO20150410,       P16N,       2,          1,          5,          5,2,20150411,       1239,   -15.9986,  -149.9996,       4333,  2800.6,   1.7671,  34.6706,2,  34.6681,2,    155.4,2,   154.9,2,  127.60,2,   35.30,2,    0.00,2,    3.19,4,-999.000,9,-999.000,9,-999.000,9,  2313.9,2,  2400.6,2,   7.5790,2,    25.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,   1.7671,2,    34.8316,2
33RO20150410,       P16N,       2,          1,          4,          4,2,20150411,       1239,   -15.9986,  -149.9996,       4333,  3200.9,   1.6102,  34.6801,2,  34.6787,2,    166.1,2,   166.4,2,  125.00,6,   34.50,6,    0.00,6,    3.11,4,-999.000,9,-999.000,9,-999.000,9,  2301.0,2,  2392.8,2,   7.5881,2,    25.01,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,   1.6103,2,    34.8422,2
33RO20150410,       P16N,       2,          1,          3,          3,2,20150411,       1239,   -15.9986,  -149.9996,       4333,  3603.0,   1.4907,  34.6895,2,  34.6891,2,    174.9,2,   173.9,2,  124.10,6,   34.00,6,    0.00,6,    3.07,4,-999.000,9,-999.000,9,-999.000,9,  2294.8,2,  2388.3,6,   7.5924,2,    25.01,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,   1.4907,2,    34.8527,2
33RO20150410,       P16N,       2,          1,          2,          2,2,20150411,       1239,   -15.9986,  -149.9996,       4333,  4001.7,   1.4644,  34.6937,2,  34.6923,2,    178.9,2,   178.3,2,  124.00,6,   33.70,6,    0.01,6,    3.06,4,-999.000,9,-999.000,9,-999.000,9,  2286.4,2,  2385.6,2,   7.5985,6,    25.01,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,   1.4643,2,    34.8559,2
33RO20150410,       P16N,       2,          1,          1,          1,2,20150411,       1239,   -15.9986,  -149.9996,       4333,  4323.5,   1.4496,  34.6959,2,  34.6964,2,    182.0,2,   183.8,2,  123.60,6,   33.40,6,    0.01,6,    3.06,4,-999.000,9,-999.000,9,-999.000,9,  2285.8,2,  2385.1,2,   7.5975,2,    25.01,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,   1.4497,2,    34.8600,2
33RO20150410,       P16N,       3,          1,         24,         24,2,20150411,       1918,   -15.4970,  -150.1972,       4375,    15.4,  29.1751,  35.8393,2,  35.8356,2,    193.0,2,   193.7,2,    0.70,2,    0.00,2,    0.01,2,    0.09,4,   1.326,3,   0.915,2,   1.182,2,  1999.3,6,  2361.4,2,   8.1191,6,    25.00,-999.000,9,-999.000,    78.2,2,    5.00,2,       0.58,2,  29.1732,2,    36.0045,2
33RO20150410,       P16N,       3,          1,         23,         23,2,20150411,       1918,   -15.4970,  -150.1972,       4375,    33.4,  29.1078,  35.8409,2,  35.8383,2,    193.0,2,   193.1,2,    0.60,2,    0.00,2,    0.00,2,    0.09,4,   1.347,3,   0.923,6,   1.264,6,  1998.3,2,  2360.8,2,   8.1184,6,    25.02,-999.000,9,-999.000,    76.5,2,    5.20,2,       0.57,2,  29.1068,2,    36.0073,2
33RO20150410,       P16N,       3,          1,         22,         22,2,20150411,       1918,   -15.4970,  -150.1972,       4375,    58.7,  28.6853,  35.9562,2,  35.9618,2,    198.1,2,   200.2,2,    0.60,2,    0.00,2,    0.01,2,    0.10,4,   1.390,3,   0.948,2,   1.389,2,  2008.4,2,  2370.0,6,   8.1140,2,    25.01,-999.000,9,-999.000,    75.7,2,    5.20,2,       0.59,2,  28.6735,2,    36.1314,2
33RO20150410,       P16N,       3,          1,         21,         21,2,20150411,       1918,   -15.4970,  -150.1972,       4375,    84.0,  26.9585,  36.2040,2,  36.1982,2,    201.9,2,   202.7,2,    0.60,2,    0.00,2,    0.01,2,    0.11,4,   1.592,3,   1.019,2,   1.291,2,  2034.0,2,  2385.5,2,   8.0915,2,    25.01,-999.000,9,-999.000,    76.2,2,    5.40,2,       0.62,2,  26.9538,2,    36.3689,2
33RO20150410,       P16N,       3,          1,         20,         20,2,20150411,       1918,   -15.4970,  -150.1972,       4375,   108.0,  25.8082,  36.2507,2,  36.2496,2,    193.5,2,   193.9,2,    0.60,2,    0.00,2,    0.02,2,    0.13,4,   1.541,3,   1.059,2,   1.389,2,  2052.1,2,  2389.5,2,   8.0686,6,    25.00,-999.000,9,-999.000,    69.5,2,    4.30,2,       0.64,2,  25.7961,3,    36.4206,2
33RO20150410,       P16N,       3,          1,         19,         19,2,20150411,       1918,   -15.4970,  -150.1972,       4375,   133.5,  25.1058,  36.2929,2,  36.2904,2,    180.9,2,   181.5,2,    0.70,2,    0.70,2,    0.56,2,    0.18,4,   1.586,3,   1.082,2,   1.262,2,  2073.0,2,  2391.2,2,   8.0406,2,    25.01,-999.000,9,-999.000,    68.1,2,    6.20,2,       0.66,2,  25.0963,2,    36.4615,2
33RO20150410,       P16N,       3,          1,         18,         18,2,20150411,       1918,   -15.4970,  -150.1972,       4375,   168.3,  23.6212,  36.2286,2,  36.2273,2,    170.5,2,   172.5,2,    0.70,2,    3.10,2,    0.06,2,    0.23,4,   1.701,3,   1.145,2,   1.549,3,  2093.2,2,  2385.3,2,   8.0008,6,    25.01,-999.000,9,-999.000,    64.4,2,    7.80,2,       0.69,2,  23.5826,2,    36.3981,2
33RO20150410,       P16N,       3,          1,         17,         17,3,20150411,       1918,   -15.4970,  -150.1972,       4375,   225.6,  21.4832,  35.9818,2,  35.9759,2,    172.2,2,   173.0,2,    0.70,2,    4.10,2,    0.01,2,    0.26,4,   1.878,3,   1.234,2,   1.189,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,    52.4,2,    7.20,2,       0.80,2,  21.4830,2,    36.1455,2
33RO20150410,       P16N,       3,          1,         16,         16,2,20150411,       1918,   -15.4970,  -150.1972,       4375,   300.0,  17.4955,  35.3788,2,  35.3807,2,    166.4,2,   166.3,2,    2.10,2,    8.10,2,    0.01,2,    0.42,4,   2.168,3,   1.368,2,   1.138,2,  2115.5,6,  2332.4,2,   7.8682,2,    25.00,-999.000,9,-999.000,    50.8,2,   10.30,2,       1.27,2,  17.4947,3,    35.5475,2
33RO20150410,       P16N,       3,          1,         15,         15,2,20150411,       1918,   -15.4970,  -150.1972,       4375,   375.1,  13.3515,  34.8513,2,  34.8497,2,    135.1,2,   133.5,2,    7.10,2,   16.30,2,    0.01,2,    0.83,4,   2.097,3,   1.235,2,   0.851,2,  2154.8,2,  2300.9,2,   7.7202,2,    25.01,-999.000,9,-999.000,    50.7,2, -999.00,9,       2.32,2,  13.3437,2,    35.0140,2
33RO20150410,       P16N,       3,          1,         14,         14,2,20150411,       1918,   -15.4970,  -150.1972,       4375,   449.6,   9.7946,  34.5797,2,  34.5826,2,    104.2,2,   103.8,2,   17.00,2,   26.40,2,    0.01,2,    1.29,4,   1.258,3,   0.720,2,   0.309,2,  2200.3,2,  2291.9,2,   7.5732,6,    25.01,-999.000,9,-999.000,    45.0,2, -999.00,9,       3.35,2,   9.7905,2,    34.7457,6
33RO20150410,       P16N,       3,          1,         13,         13,2,20150411,       1918,   -15.4970,  -150.1972,       4375,   550.6,   7.7400,  34.5058,2,  34.5070,2,    122.8,2,   122.9,2,   24.80,2,   30.10,2,    0.00,2,    1.46,4,   0.684,3,   0.393,2,   0.149,2,  2208.1,2,  2296.1,2,   7.5684,2,    25.01,-999.000,9,-999.000,    42.8,2, -999.00,9,       3.12,2,   7.7375,2,    34.6698,2
33RO20150410,       P16N,       3,          1,         12,         12,2,20150411,       1918,   -15.4970,  -150.1972,       4375,   700.8,   5.7422,  34.4646,2,  34.4663,2,    136.9,2,   136.8,2,   40.90,2,   33.40,2,    0.01,2,    1.80,4,   0.273,3,   0.145,2,   0.022,2,  2225.1,2,  2311.0,2,   7.5625,2,    25.01,-999.000,9,-999.000,    40.3,2, -999.00,9,       2.77,2,   5.7404,2,    34.6289,2
33RO20150410,       P16N,       3,          1,         11,         11,2,20150411,       1918,   -15.4970,  -150.1972,       4375,   849.4,   4.7454,  34.4889,2,  34.4917,2,    133.2,2,   132.8,2,   58.20,2,   35.20,2,    0.00,2,    2.12,4,   0.115,3,   0.053,2,   0.000,2,  2245.7,2,  2328.3,2,   7.5472,2,    25.02,-999.000,9,-999.000,    41.5,2, -999.00,9,       2.70,2,   4.7452,2,    34.6543,2
33RO20150410,       P16N,       3,          1,         10,         10,2,20150411,       1918,   -15.4970,  -150.1972,       4375,  1000.2,   4.1859,  34.5057,2,  34.5060,2,    135.9,2,   136.8,2,   68.10,2,   35.40,2,    0.00,2,    2.27,4,   0.046,3,   0.030,2,   0.000,2,  2254.8,2,  2338.6,2,   7.5523,3,    25.00,-999.000,9,-999.000,    40.2,2, -999.00,9,       2.56,2,   4.1856,2,    34.6687,2
33RO20150410,       P16N,       3,          1,          9,          9,2,20150411,       1918,   -15.4970,  -150.1972,       4375,  1166.5,   3.6105,  34.5329,2,  34.5335,2,    137.5,2,   138.3,2,   80.10,2,   36.00,2,    0.01,2,    2.46,4,   0.023,3,   0.012,2,   0.000,2,  2267.5,2,  2351.5,2,   7.5507,2,    25.00,-999.000,9,-999.000,    39.4,2, -999.00,9,       2.47,2,   3.6118,2,    34.6963,2
33RO20150410,       P16N,       3,          1,          8,          8,2,20150411,       1918,   -15.4970,  -150.1972,       4375,  1400.0,   3.0985,  34.5601,2,  34.5598,2,    141.4,2,   141.7,2,   91.10,2,   35.80,2,    0.01,2,    2.62,4,   0.010,3,   0.009,2,   0.117,3,  2276.1,2,  2363.3,2,   7.5538,2,    25.01,-999.000,9,-999.000,    38.3,2, -999.00,9,       2.38,2,   3.0996,2,    34.7228,2
33RO20150410,       P16N,       3,          1,          7,          7,2,20150411,       1918,   -15.4970,  -150.1972,       4375,  1732.7,   2.5346,  34.6019,2,  34.6050,2,    144.3,2,   147.3,2,  105.20,2,   35.80,2,    0.01,2,    2.86,4,   0.008,3,   0.004,2,   0.000,2,  2288.7,2,  2378.5,2,   7.5609,2,    25.01,-999.000,9,-999.000,    41.6,3, -999.00,9,       2.27,2,   2.5351,2,    34.7682,2
33RO20150410,       P16N,       3,          1,          6,          6,2,20150411,       1918,   -15.4970,  -150.1972,       4375,  2133.7,   2.0804,  34.6400,2,  34.6412,2,    150.0,2,   151.2,2,  117.50,2,   35.50,2,    0.00,2,    3.02,4,   0.002,3,   0.001,2,   0.000,2,  2298.6,2,  2391.9,2,   7.5699,2,    25.01,-999.000,9,-999.000,    39.0,2, -999.00,9,       2.17,2,   2.0803,2,    34.8045,2
33RO20150410,       P16N,       3,          1,          5,          5,2,20150411,       1918,   -15.4970,  -150.1972,       4375,  2532.7,   1.8609,  34.6591,2,  34.6607,2,    155.8,2,   156.1,2,  122.90,2,   35.40,2,    0.00,2,    3.09,4,   0.008,3,   0.002,2,   0.000,2,  2301.4,2,  2396.3,2,   7.5761,2,    25.00,-999.000,9,-999.000,    38.6,2, -999.00,9,       2.11,2,   1.8609,2,    34.8242,2
33RO20150410,       P16N,       3,          1,          4,          4,2,20150411,       1918,   -15.4970,  -150.1972,       4375,  2933.3,   1.7211,  34.6728,2,  34.6736,2,    159.1,2,   158.9,2,  126.40,6,   35.20,6,    0.00,6,    3.12,4,   0.000,3,   0.002,2,   0.000,2,  2302.2,2,  2399.8,2,   7.5817,2,    25.01,-999.000,9,-999.000,    35.6,2, -999.00,9,       2.06,2,   1.7211,2,    34.8371,2
33RO20150410,       P16N,       3,          1,          3,          3,2,20150411,       1918,   -15.4970,  -150.1972,       4375,  3333.2,   1.5509,  34.6844,2,  34.6844,2,    170.3,2,   170.3,2,  125.40,6,   34.40,6,    0.01,6,    3.07,4,  -0.005,3,   0.000,2,   0.000,2,  2294.1,2,  2393.9,6,   7.5887,2,    25.01,-999.000,9,-999.000,    37.5,2, -999.00,9,       1.99,2,   1.5511,2,    34.8480,2
33RO20150410,       P16N,       3,          1,          2,          2,2,20150411,       1918,   -15.4970,  -150.1972,       4375,  3733.2,   1.4661,  34.6918,2,  34.6924,2,    177.3,2,   177.6,2,  124.00,6,   33.90,6,    0.00,6,    3.04,4,   0.000,3,   0.000,2,   0.000,2,  2287.3,2,  2390.1,2,   7.5951,6,    25.02,-999.000,9,-999.000,    39.0,2, -999.00,9,       1.97,2,   1.4659,2,    34.8560,6
33RO20150410,       P16N,       3,          1,          1,          1,2,20150411,       1918,   -15.4970,  -150.1972,       4375,  4365.9,   1.4061,  34.6979,2,  34.6978,2,    184.3,2,   185.1,2,  123.40,6,   33.50,6,    0.03,6,    3.02,4,  -0.003,3,   0.005,3,   0.173,3,  2281.7,6,  2385.4,2,   7.6005,2,    25.01,-999.000,9,-999.000,    43.7,3, -999.00,9,       1.92,2,   1.4058,2,    34.8614,2
33RO20150410,       P16N,       4,          1,         24,         24,2,20150412,       0204,   -15.0011,  -150.3996,       4486,     4.1,  29.1499,  35.7615,2,  35.7583,2,    192.7,2,   194.0,2,    0.50,2,    0.00,2,    0.01,2,    0.09,4,   1.323,3,   0.929,2,   1.273,2,  1994.8,6,  2356.2,2,   8.1206,2,    24.99,   0.279,6,   0.005,  -999.0,9, -999.00,9,       0.57,2,  29.1491,2,    35.9270,2
33RO20150410,       P16N,       4,          1,         23,         23,2,20150412,       0204,   -15.0011,  -150.3996,       4486,    20.3,  29.1088,  35.7617,2,  35.7609,2,    193.0,2,   193.7,2,    0.80,2,    0.00,2,    0.01,2,    0.09,4,-999.000,9,-999.000,9,-999.000,9,  1995.4,2,  2355.3,2,   8.1209,2,    24.99,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,  29.1090,2,    35.9295,2
33RO20150410,       P16N,       4,          1,         22,         22,2,20150412,       0204,   -15.0011,  -150.3996,       4486,    42.4,  29.0905,  35.8239,2,  35.8278,2,    192.6,2,   210.2,4,    0.40,2,    0.00,2,    0.01,2,    0.10,4,   1.332,3,   0.920,2,   1.237,2,  1998.8,2,  2360.4,6,   8.1202,2,    25.00,   0.280,2,   0.002,  -999.0,9, -999.00,9,       0.57,2,  29.0861,2,    35.9968,2
33RO20150410,       P16N,       4,          1,         21,         21,2,20150412,       0204,   -15.0011,  -150.3996,       4486,    66.9,  28.5240,  36.0607,2,  36.0480,2,    200.1,2,   199.8,2,    0.30,2,    0.00,2,    0.01,2,    0.10,4,-999.000,9,-999.000,9,-999.000,9,  2017.5,2,  2375.4,2,   8.1125,6,    24.99,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,  28.5828,3,    36.2180,2
33RO20150410,       P16N,       4,          1,         20,         20,2,20150412,       0204,   -15.0011,  -150.3996,       4486,    92.9,  27.4180,  36.3068,2,  36.3139,2,    199.6,2,   199.9,2,    0.50,2,    0.00,2,    0.01,2,    0.13,4,   1.468,3,   1.010,4,   1.686,3,  2044.6,2,  2393.8,2,   8.0929,6,    25.00,   0.274,2,   0.003,  -999.0,9, -999.00,9,       0.63,4,  27.4209,3,    36.4852,2
33RO20150410,       P16N,       4,          1,         19,         19,2,20150412,       0204,   -15.0011,  -150.3996,       4486,   128.2,  26.0865,  36.3585,2,  36.3694,2,    189.3,2,   187.7,2,    0.40,2,    0.00,2,    0.17,2,    0.16,4,-999.000,9,-999.000,9,-999.000,9,  2066.3,2,  2397.7,2,   8.0640,2,    24.99,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,  26.0898,2,    36.5409,2
33RO20150410,       P16N,       4,          1,         18,         18,2,20150412,       0204,   -15.0011,  -150.3996,       4486,   200.4,  22.9562,  36.1868,2,  36.1928,2,    169.8,2,   170.9,2,    0.40,2,    3.40,2,    0.03,2,    0.25,4,   1.745,3,   1.165,2,   1.335,2,  2102.2,2,  2382.1,2,   7.9847,2,    24.98,   0.239,2,   0.002,  -999.0,9, -999.00,9,       0.73,2,  22.9596,2,    36.3635,2
33RO20150410,       P16N,       4,          1,         17,         17,2,20150412,       0204,   -15.0011,  -150.3996,       4486,   276.5,  19.0257,  35.6119,2,  35.6061,2,    169.0,2,   169.3,2,    1.10,2,    6.00,2,    0.01,2,    0.35,4,   2.082,3,   1.326,2,   1.207,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,   0.239,2,   0.003,  -999.0,9, -999.00,9,       1.06,2,  19.0523,3,    35.7740,2
33RO20150410,       P16N,       4,          1,         16,         16,3,20150412,       0204,   -15.0011,  -150.3996,       4486,   367.6,  13.3147,  34.8508,2,  34.8578,2,    133.9,2,  -999.0,9,    6.80,2,   16.00,2,    0.01,2,    0.80,4,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,  -999.0,9, -999.00,9,     -999.0,9,  13.3245,3,    35.0222,2
33RO20150410,       P16N,       4,          1,         15,         15,2,20150412,       0204,   -15.0011,  -150.3996,       4486,   467.6,   9.2671,  34.5613,2,  34.5623,2,    106.7,2,   106.6,2,   18.90,2,   27.30,2,    0.01,2,    1.33,4,   1.122,3,   0.622,6,   0.233,2,  2207.4,2,  2290.9,2,   7.5699,3,    25.00,   0.087,2,   0.002,  -999.0,9, -999.00,9,       3.30,2,   9.2740,2,    34.7253,6
33RO20150410,       P16N,       4,          1,         14,         14,2,20150412,       0204,   -15.0011,  -150.3996,       4486,   599.7,   7.2234,  34.4793,2,  34.4815,2,    131.1,2,   139.0,3,   26.20,2,   30.40,2,    0.00,2,    1.48,4,   0.665,3,   0.375,2,   0.167,2,  2210.2,2,  2296.0,2,   7.5714,2,    24.98,   0.030,2,   0.002,  -999.0,9, -999.00,9,       2.96,2,   7.2226,2,    34.6441,2
