BOTTLE,20201109CCHSIOCBG
# Merged parameters: DOC, BRDU, CTDRAW
# 20150511CCHSIOCBG
# Merged parameters: EXPOCODE, TRITUM, TRITUM_FLAG_W, TRITER
# 20141021CCHSIOCBG
# Merged parameters: THETA, HELIUM, HELIUM_FLAG_W, DELHE3, DELHE3_FLAG_W, NEON, NEON_FLAG_W, NEONER, HELIER, DELHER
# BOTTLE,20140926PRINUNIVRMK
# UPdate from CCHDO 1/19/09
# 9/26/14 Initialized README file
# Data source: CCHDO 11/07/06
# SHIP: R/V Revelle
# Cruise: P16S_2005
# Region: Southcentral Pacific
# EXPOCODE: 33RR20050106
# DATES: Jan 6 - Feb 19, 2005
# Chief Scientist:B. Sloyan, J. Swift
# 111 stations with 36 place Rosette
# Hydro: Who - J.Swift ; Status - final
#       Notes:
# Nuts: Who - J.Swift; Status -final
#       Notes:
# O2: Who - J.Swift; Status - final
#       Notes:
# TCO2: Who - R.Feely&C.Sabine; Status -final
#       Notes:
# TA: Who - A.Dickson; Status - final
#       Notes:
# CFC: Who - R.Fine; Status - final
#       Notes:
# C14: Who - R.Key&A.Mcnichol; Status - final
#       Notes:
# H3/He3: Who - P.Schlosser; Status -final
#       Notes:
# DOC/DON: Who - D.Hansell&C.Carlson; Status -
#       Notes:
# References:
# 20130943SIOCCHRJL
# Added instructions for citation use
# BOTTLE,20090504CCHDOSIODBK
# code : Justin Fields hyd_to_exchange.rb 
# original files copied from HTML directory: 2009-01-13
# original HYD file: /Users/danie/CLIVAR/p16s/mrg_vrsns/p16s_2005ahy.txt  2009-01-13
# original SUM file: /Users/danie/CLIVAR/p16s/mrg_vrsns/p16s_2005asu.txt  2009-01-09
#
#|CCHDO Citation Information
#|
#|Please cite data downloaded from CCHDO as: [Data providers of the parameter(s) used]. [Year of file access]. [CTD/Bottle] data from cruise [expocode], [format version used]. Accessed from CCHDO [url of cruise data page]. Access date [date of download]. [Applicable CCHDO cruise DOI if provided].
#|
#|For example: Swift, J. and Becker, S. 2019. CTD data from Cruise 33RR20160321, exchange version. Accessed from CCHDO https://cchdo.ucsd.edu/cruise/33RR20160321. Access date 2019-08-21. CCHDO cruise DOI: 10.7942/C2008W
#|
#|Information on the scientists who provided the different parameters can be found in the cruise report. Additionally, for US GO-SHIP cruises, this information is usually in the comments section in the text headers of the Exchange bottle files.
#|
#|Users are also encouraged to acknowledge the funding program that supported the data collection in their publication. For US GO-SHIP data this is the NSF/NOAA funded U.S Repeat Hydrography Program.
#|
#|For data citation, please use the data providers listed below. 
#|
#|Programs and Principal Investigators
#|
#| PARAMETER                PRINCIPAL INVESTIGATOR-       EMAIL ADDRESS
#|                          INSTITUTION               
#|-----------------------  ----------------------------    --------------------------
#| CTDO/S/O2/Nutrients      Jim Swift-UCSD/SIO            jswift@ucsd.edu                       
#| Transmissometer          Wilf Gardner-TAMU             wgardner@ocean.tamu.edu
#| CO2-Alkalinity           Andrew Dickson-UCSD/SIO       adickson@ucsd.edu                
#| CO2-DIC + Underway pCO2  Dick Feely-NOAA               Richard.A.Feely@pmel.noaa.gov
#|                          Chris Sabine-NOAA             chris.sabine@noaa.gov
#| DOC/DON                  Dennis Hansell-RSMAS-UMiami   dhansell@rsmas.miami.edu
#|                          Craig Carlson-UCSB            carlson@lifesci.ucsb.edu
#| CDOM                     Dave Siegel-UCSB              davey@icess.ucsb.edu
#|                          Norm Nelson-UCSB              norm@icess.ucsb.edu
#|                          Craig Carlson-UCSB            carlson@lifesci.ucsb.edu
#| C-13/C-14                Ann McNichol-WHOI             amcnichol@whoi.edu
#|                          Robert Key-Princeton          key@princeton.edu
#| CFCs                     Rana Fine-RSMAS-UMiami        rfine@rsmas.miami.edu   
#| He-3/Tritium             Peter Schlosser-LDEO          schlosser@ldeo.columbia.edu
#| ADCP/LADCP               Eric Firing-UHawaii           firing@hawaii.edu               
#| Trace Elements           Chris Measures-UHawaii        chrism@soest.hawaii.edu
#|                          Bill Landing- FSU             landing@ocean.fsu.edu
#| ARGO Floats              Greg Johnson-NOAA             gregory.c.johsnon@noaa.gov
#|                          Elizabeth Steffen-NOAA        elizabeth.steffen@noaa.gov
#| 15N                      Daniel Sigman-Princeton       sigman@princeton.edu
#|                          Peter DiFiore-Princeton       pdifiore@princeton.edu
#|
#|
#| Following American Geophysical Union recommendations, the data should be
#| cited as: "data provider(s), cruise name or cruise ID, data file name(s),
#| CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
#| file date." For further information, please contact one of the parties
#| listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
#| the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
#| from their use.
#|
#|
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,DOC,DOC_FLAG_W,CTDRAW,TRITER,THETA,FUCO,FUCO_FLAG_W,RHAM,RHAM_FLAG_W,ARABA,ARABA_FLAG_W,GALA,GALA_FLAG_W,GLUC,GLUC_FLAG_W,MAN,MAN_FLAG_W,DCNS,DCNS_FLAG_W,BRDU,BRDU_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,HELIER,DELHER
33RR20050106,       P16S,       1,          3,         16,         16,2,20050110,       1233,   -16.0000,  -149.9925,       4252,  1410.5,   2.8007,  34.5832,2,  34.5829,2,   -999.0,5,   143.9,2,   97.90,2,   36.23,2,    0.00,2,    2.53,2,   0.005,2,   0.025,3,  -0.003,2,  2288.2,2,  2364.5,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  1410.5,-999.000,   2.7024,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,   0.1000,2,   0.0720,2,   0.0410,2,   0.0310,2,   0.0137,2,   0.0151,2,-999.0000, -999.00
33RR20050106,       P16S,       1,          3,         14,         14,2,20050110,       1233,   -16.0000,  -149.9925,       4252,  1511.4,   2.6164,  34.5971,2,-999.0000,9,   -999.0,5,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  36.9322,2,  1511.4,-999.000,   2.5120,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,       1,          3,         15,         15,2,20050110,       1233,   -16.0000,  -149.9925,       4252,  1511.4,   2.6192,  34.5970,2,  34.5947,2,   -999.0,5,   144.8,2,  102.62,2,   36.23,2,    0.00,2,    2.53,2,   0.002,2,   0.028,3,  -0.004,2,  2290.4,2,  2372.9,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  1511.4,-999.000,   2.5148,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,       1,          3,         13,         13,2,20050110,       1233,   -16.0000,  -149.9925,       4252,  1612.0,   2.4888,  34.6068,2,  34.6049,2,   -999.0,5,   146.1,2,  106.30,2,   36.29,2,    0.00,2,    2.53,2,   0.000,2,   0.012,3,  -0.004,2,  2293.4,2,  2372.6,3,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  1612.0,-999.000,   2.3777,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,   0.1010,2,   0.0720,2,   0.0400,2,   0.0300,2,   0.0143,2,   0.0158,2,-999.0000, -999.00
33RR20050106,       P16S,       1,          3,         12,         12,2,20050110,       1233,   -16.0000,  -149.9925,       4252,  1712.7,   2.3640,  34.6158,2,  34.6140,2,   -999.0,5,   148.1,2,  109.31,2,   36.24,2,    0.00,2,    2.52,2,   0.001,2,   0.040,3,  -0.005,2,  2296.6,2,  2376.5,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  36.7660,2,  1712.7,-999.000,   2.2463,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,   0.0980,2,   0.0700,2,   0.0380,2,   0.0280,2,   0.0164,2,   0.0173,2,-999.0000, -999.00
33RR20050106,       P16S,       1,          3,         11,         11,2,20050110,       1233,   -16.0000,  -149.9925,       4252,  1814.0,   2.2708,  34.6240,2,  34.6234,2,   -999.0,5,   148.8,2,  111.89,2,   36.25,2,    0.00,2,    2.52,2,  -0.003,2,   0.016,3,  -0.006,2,  2299.0,2,  2381.2,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  1814.0,-999.000,   2.1459,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,       1,          3,         10,         10,2,20050110,       1233,   -16.0000,  -149.9925,       4252,  2015.8,   2.1155,  34.6375,2,  34.6359,2,   -999.0,5,   150.6,2,  115.99,2,   36.19,2,    0.00,2,    2.52,2,  -0.001,2,   0.007,2,  -0.007,2,  2303.6,2,  2385.5,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  35.6532,2,  2015.8,-999.000,   1.9759,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,   0.1050,2,   0.0780,2,   0.0460,2,   0.0330,2,   0.0128,2,   0.0139,2,-999.0000, -999.00
33RR20050106,       P16S,       1,          3,          9,          9,2,20050110,       1233,   -16.0000,  -149.9925,       4252,  2268.3,   1.9404,  34.6535,2,  34.6514,2,   -999.0,5,   152.5,2,  121.60,2,   36.08,2,    0.00,2,    2.50,2,  -0.002,2,   0.007,2,  -0.007,2,  2308.1,2,  2392.2,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  2268.3,-999.000,   1.7818,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,   0.1070,2,   0.0790,2,   0.0460,2,   0.0340,2,   0.0126,2,   0.0140,2,-999.0000, -999.00
33RR20050106,       P16S,       1,          3,          8,          8,2,20050110,       1233,   -16.0000,  -149.9925,       4252,  2521.5,   1.8212,  34.6644,2,  34.6628,2,   -999.0,5,   154.8,2,  125.28,2,   35.98,2,    0.00,2,    2.49,2,  -0.005,2,   0.008,2,  -0.008,2,  2309.6,2,  2393.8,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  38.4305,2,  2521.5,-999.000,   1.6422,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,   0.1140,3,   0.0820,3,   0.0420,3,   0.0290,3,   0.0170,3,   0.0175,3,-999.0000, -999.00
33RR20050106,       P16S,       1,          3,          7,          7,2,20050110,       1233,   -16.0000,  -149.9925,       4252,  2774.7,   1.7358,  34.6699,2,  34.6701,2,   -999.0,5,   160.2,2,  125.06,2,   35.65,2,    0.00,2,    2.50,2,   0.003,6,   0.017,3,  -0.008,6,  2305.9,2,  2393.1,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  2774.7,-999.000,   1.5352,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,   0.1070,2,   0.0790,2,   0.0460,2,   0.0340,2,   0.0124,2,   0.0138,2,-999.0000, -999.00
33RR20050106,       P16S,       1,          3,          6,          6,2,20050110,       1233,   -16.0000,  -149.9925,       4252,  3028.6,   1.6578,  34.6761,2,  34.6748,2,   -999.0,5,   164.8,2,  125.50,2,   35.38,2,    0.00,2,    2.52,2,  -0.004,2,   0.008,2,  -0.008,2,  2305.6,2,  2390.9,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  37.8314,2,  3028.6,-999.000,   1.4347,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,   0.1050,2,   0.0770,2,   0.0440,2,   0.0320,2,   0.0132,2,   0.0145,2,-999.0000, -999.00
33RR20050106,       P16S,       1,          3,          5,          5,2,20050110,       1233,   -16.0000,  -149.9925,       4252,  3282.3,   1.5531,  34.6840,2,  34.6819,2,   -999.0,5,   170.8,2,  124.84,2,   34.94,2,    0.00,2,    2.45,2,  -0.004,2,   0.008,2,  -0.008,2,  2301.9,2,  2390.3,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  3282.3,-999.000,   1.3075,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,   0.1150,2,   0.0850,2,   0.0500,2,   0.0360,2,   0.0124,2,   0.0136,2,-999.0000, -999.00
33RR20050106,       P16S,       1,          3,          4,          4,2,20050110,       1233,   -16.0000,  -149.9925,       4252,  3536.3,   1.4888,  34.6893,2,  34.6897,2,   -999.0,5,   175.8,2,  123.95,2,   34.67,2,    0.00,2,    2.38,2,  -0.006,2,   0.015,3,  -0.008,2,  2299.1,2,  2385.7,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  36.7624,2,  3536.3,-999.000,   1.2191,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,   0.1060,2,   0.0780,2,   0.0450,2,   0.0330,2,   0.0130,2,   0.0143,2,-999.0000, -999.00
33RR20050106,       P16S,       1,          3,          3,          3,2,20050110,       1233,   -16.0000,  -149.9925,       4252,  3791.0,   1.4751,  34.6918,2,  34.6909,2,   -999.0,5,   178.0,2,  123.52,2,   34.45,2,    0.00,2,    2.37,2,  -0.004,2,  -0.007,2,  -0.008,2,  2292.1,2,  2385.0,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  3791.0,-999.000,   1.1792,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,   0.1070,2,   0.0780,2,   0.0440,2,   0.0330,2,   0.0131,2,   0.0146,2,-999.0000, -999.00
33RR20050106,       P16S,       1,          3,          2,          2,2,20050110,       1233,   -16.0000,  -149.9925,       4252,  4046.0,   1.4717,  34.6936,2,  34.6933,2,   -999.0,5,   179.7,2,  123.52,2,   34.40,2,    0.00,2,    2.39,2,  -0.002,2,   0.016,3,  -0.007,2,  2289.9,2,  2384.7,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  38.2809,2,  4046.0,-999.000,   1.1485,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,   0.1250,2,   0.0930,2,   0.0520,2,   0.0380,2,   0.0127,2,   0.0142,2,-999.0000, -999.00
33RR20050106,       P16S,       1,          3,          1,          1,2,20050110,       1233,   -16.0000,  -149.9925,       4252,  4326.2,   1.4344,  34.6967,2,  34.6958,2,   -999.0,5,   184.1,2,  123.07,2,   34.18,2,    0.00,2,    2.38,2,   0.002,2,   0.019,3,  -0.007,2,  2287.2,6,  2384.2,6,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  38.9618,2,  4326.2,-999.000,   1.0811,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,       2,          1,         36,         36,2,20050110,       1834,   -16.5000,  -150.0000,       4188,     2.6,  28.6125,  36.1337,2,  36.1320,2,    214.9,4,   195.5,2,    0.64,2,    0.00,2,    0.00,2,    0.19,2,   1.540,2,   0.976,2,   0.158,2,  2013.7,2,  2373.4,6,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,     2.6,-999.000,  28.6119,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,   0.0330,2,   0.0210,2,   0.0070,2,   0.0040,2,   0.0309,2,   0.0310,2,-999.0000, -999.00
33RR20050106,       P16S,       2,          1,         35,         35,3,20050110,       1834,   -16.5000,  -150.0000,       4188,     2.7,  28.6105,  36.1336,2,-999.0000,9,    214.9,4,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  71.1317,2,     2.7,-999.000,  28.6099,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,       2,          1,         34,         34,2,20050110,       1834,   -16.5000,  -150.0000,       4188,    40.6,  26.2874,  36.0994,2,  36.0862,2,    224.5,4,   225.1,3,    0.43,2,    0.00,2,    0.00,2,    0.15,2,-999.000,5,-999.000,5,-999.000,5,  2015.1,6,  2368.6,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  73.3148,2,    40.6,-999.000,  26.2782,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,   0.0560,2,   0.0350,2,   0.0130,2,   0.0090,2,   0.0303,2,   0.0304,2,-999.0000, -999.00
33RR20050106,       P16S,       2,          1,         33,         33,2,20050110,       1834,   -16.5000,  -150.0000,       4188,    75.5,  25.2647,  35.9741,2,  35.9743,2,    216.0,4,   208.3,2,    0.43,2,    0.00,2,    0.00,2,    0.15,2,   0.000,4,   0.000,4,   0.000,4,  2013.3,2,  2359.0,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  68.3408,2,    75.5,-999.000,  25.2481,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,   0.0710,2,   0.0450,2,   0.0170,2,   0.0110,2,   0.0297,2,   0.0298,2,-999.0000, -999.00
33RR20050106,       P16S,       2,          1,         32,         32,2,20050110,       1834,   -16.5000,  -150.0000,       4188,   125.3,  24.6743,  36.0190,2,  36.0175,2,    205.7,4,   197.1,2,    0.43,2,    0.00,2,    0.00,2,    0.19,2,   0.000,4,   0.000,4,   0.000,4,  2030.4,2,  2365.8,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  61.7274,2,   125.3,-999.000,  24.6473,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,   0.0790,2,   0.0530,2,   0.0250,2,   0.0170,2,   0.0236,2,   0.0244,2,-999.0000, -999.00
33RR20050106,       P16S,       2,          1,         31,         31,2,20050110,       1834,   -16.5000,  -150.0000,       4188,   175.4,  22.4451,  35.9641,2,  35.9645,2,    184.1,4,   176.5,2,    0.64,2,    2.02,2,    0.06,2,    0.36,2,   2.063,2,   1.229,2,   0.131,2,  2072.0,2,  2361.3,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  54.5010,2,   175.4,-999.000,  22.4097,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,   0.0960,2,   0.0670,2,   0.0330,2,   0.0240,2,   0.0189,2,   0.0202,2,-999.0000, -999.00
33RR20050106,       P16S,       2,          1,         30,         30,2,20050110,       1834,   -16.5000,  -150.0000,       4188,   225.3,  20.3265,  35.7699,2,  35.7692,2,    163.2,4,   175.3,2,    0.64,2,    3.72,2,    0.01,2,    0.45,2,   2.208,2,   1.285,2,   0.038,2,  2086.9,2,  2348.5,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  49.9455,2,   225.3,-999.000,  20.2841,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,   0.0840,2,   0.0590,2,   0.0290,2,   0.0210,2,   0.0202,2,   0.0212,2,-999.0000, -999.00
33RR20050106,       P16S,       2,          1,         29,         29,2,20050110,       1834,   -16.5000,  -150.0000,       4188,   275.4,  17.5426,  35.4064,2,  35.3953,2,    165.0,4,   176.9,2,    1.47,2,    6.11,2,    0.00,2,    0.61,2,   2.318,2,   1.316,2,   0.054,2,  2095.1,2,  2323.8,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  46.6907,2,   275.4,-999.000,  17.4959,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,       2,          1,         28,         28,2,20050110,       1834,   -16.5000,  -150.0000,       4188,   325.5,  14.1972,  34.9874,2,  34.9855,2,    166.8,4,   169.5,2,    3.77,2,   11.18,2,    0.00,2,    0.96,2,   2.664,3,   1.109,2,   0.000,2,  2114.4,2,  2301.2,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  43.8813,2,   325.5,-999.000,  14.1495,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,       2,          1,         27,         27,2,20050110,       1834,   -16.5000,  -150.0000,       4188,   375.5,  11.7826,  34.7480,2,  34.7244,2,    157.6,4,   156.8,2,    7.75,2,   17.67,2,    0.00,2,    1.39,2,   0.000,4,   0.000,4,   0.000,4,  2145.1,2,  2288.9,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  42.7350,2,   375.5,-999.000,  11.7340,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,       2,          1,         26,         26,2,20050110,       1834,   -16.5000,  -150.0000,       4188,   425.6,   9.7226,  34.5752,2,  34.5749,2,    145.0,4,   141.5,2,   12.36,2,   23.22,2,    0.00,2,    1.77,2,   1.241,2,   0.658,2,   0.011,2,  2171.2,2,  2285.0,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,   425.6,-999.000,   9.6738,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,       2,          1,         25,         25,2,20050110,       1834,   -16.5000,  -150.0000,       4188,   475.7,   8.3932,  34.4986,2,  34.4963,2,    136.4,4,   136.0,2,   17.19,2,   27.28,2,    0.00,2,    2.02,2,   0.855,2,   0.451,2,   0.005,2,  2187.6,2,  2285.0,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  43.5960,2,   475.7,-999.000,   8.3432,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,       2,          1,         24,         24,2,20050110,       1834,   -16.5000,  -150.0000,       4188,   525.7,   7.1963,  34.4591,2,  34.4572,2,    133.9,4,   137.7,2,   23.51,2,   30.27,2,    0.00,2,    2.17,2,   0.517,2,   0.290,2,   0.000,2,  2201.6,2,  2289.6,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  40.5225,2,   525.7,-999.000,   7.1455,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,       2,          1,         23,         23,2,20050110,       1834,   -16.5000,  -150.0000,       4188,   646.1,   5.7447,  34.4177,2,  34.4164,2,    149.2,4,   156.2,2,   31.52,2,   31.97,2,    0.00,2,    2.25,2,   0.338,2,   0.268,2,   0.000,2,  2207.6,2,  2294.2,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  41.3484,2,   646.1,-999.000,   5.6889,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
