BOTTLE,20120305CCHDOSIOCBG
# added line names under SECT_ID and all comments below
#BOTTLE,20100602ACECRC
# NOTE: all data here are finalised
# The data originators (ACE CRC, Australia for CTD data and bottle data other than CFC's;
#  Mark Warner, University of Washington for CFC data) should be acknowledged in any publication,
#  including internal reports, published reports, journal articles, presentations etc.
# The following reference can be used for the data:
#  Rosenberg, M. and Rintoul, S. (unpublished) Aurora Australis Marine Science Cruise AU0803 and
#   AU0806 - oceanographic field measurements and analysis. ACECRC, Hobart, unpublished report.
# contact: Mark Rosenberg, mark.rosenberg@utas.edu.au
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,FLUOR,FLUOR_FLAG_W,PAR,PAR_FLAG_W
  09AR20071216,  CEAMARC,     4,  1,     16,     16,2,20071222,2313,-66.0047, 142.6593,  443,    100.2,  -1.7547,  34.5044,2,-999.0000,9,   319.73,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.690,2,    0.001,2
  09AR20071216,  CEAMARC,     4,  1,     15,     15,2,20071222,2313,-66.0047, 142.6593,  443,    100.2,  -1.7511,  34.5031,2,  34.5056,2,   319.73,2,   319.55,2,     75.1,2,    30.67,3,     2.06,2,   5.4405,2,   2.6775,2,   0.5044,2,    0.761,2,    0.001,2
  09AR20071216,  CEAMARC,     4,  1,     14,     14,2,20071222,2313,-66.0047, 142.6593,  443,    150.7,  -1.8294,  34.5287,2,-999.0000,9,   317.38,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.244,2,    0.001,2
  09AR20071216,  CEAMARC,     4,  1,     13,     13,2,20071222,2313,-66.0047, 142.6593,  443,    150.8,  -1.8294,  34.5286,2,  34.5295,2,   317.38,2,   317.72,2,     76.3,2,    31.00,3,     2.10,2,   5.2859,2,   2.5922,2,   0.5552,2,    0.236,2,    0.001,2
  09AR20071216,  CEAMARC,     4,  1,     12,     12,2,20071222,2313,-66.0047, 142.6593,  443,    200.5,  -1.8682,  34.5563,2,-999.0000,9,   314.86,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.090,2,    0.001,2
  09AR20071216,  CEAMARC,     4,  1,     11,     11,2,20071222,2313,-66.0047, 142.6593,  443,    200.3,  -1.8680,  34.5562,2,  34.5566,2,   314.86,2,   315.88,2,     77.2,2,    31.20,3,     2.11,2,   5.1884,3,   2.6786,3,   0.5324,3,    0.091,2,    0.001,2
  09AR20071216,  CEAMARC,     4,  1,     10,     10,2,20071222,2313,-66.0047, 142.6593,  443,    249.6,  -1.8797,  34.5751,2,-999.0000,9,   314.64,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.057,2,    0.001,2
  09AR20071216,  CEAMARC,     4,  1,      9,      9,2,20071222,2313,-66.0047, 142.6593,  443,    249.6,  -1.8801,  34.5757,2,  34.5760,2,   314.64,2,   314.53,2,     77.8,2,    31.01,3,     2.11,2,-999.0000,9,-999.0000,9,-999.0000,9,    0.034,2,    0.001,2
  09AR20071216,  CEAMARC,     4,  1,      8,      8,2,20071222,2313,-66.0047, 142.6593,  443,    300.6,  -1.8822,  34.5842,2,  34.5842,2,   314.59,2,   315.14,2,     77.8,2,    30.90,3,     2.12,2,   5.3644,2,   2.6295,2,   0.4716,2,    0.028,2,    0.001,2
  09AR20071216,  CEAMARC,     4,  1,      7,      7,2,20071222,2313,-66.0047, 142.6593,  443,    300.4,  -1.8823,  34.5843,2,-999.0000,9,   314.59,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.022,2,    0.001,2
  09AR20071216,  CEAMARC,     4,  1,      6,      6,2,20071222,2313,-66.0047, 142.6593,  443,    350.5,  -1.8859,  34.5904,2,-999.0000,9,   314.60,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.005,2,    0.001,2
  09AR20071216,  CEAMARC,     4,  1,      5,      5,2,20071222,2313,-66.0047, 142.6593,  443,    350.3,  -1.8862,  34.5904,2,  34.5921,2,   314.60,2,   314.74,2,     77.7,2,    30.78,3,     2.11,2,-999.0000,9,-999.0000,9,-999.0000,9,    0.008,2,    0.001,2
  09AR20071216,  CEAMARC,     4,  1,      4,      4,2,20071222,2313,-66.0047, 142.6593,  443,    400.6,  -1.8825,  34.5958,2,-999.0000,9,   315.06,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.037,2,    0.001,2
  09AR20071216,  CEAMARC,     4,  1,      3,      3,2,20071222,2313,-66.0047, 142.6593,  443,    400.6,  -1.8823,  34.5959,2,  34.5956,2,   315.06,2,   315.09,2,     77.7,2,    30.94,3,     2.11,2,   5.1234,3,   2.5046,3,   0.5628,3,    0.010,2,    0.001,2
  09AR20071216,  CEAMARC,     4,  1,      2,      2,2,20071222,2313,-66.0047, 142.6593,  443,    433.0,  -1.8816,  34.5964,2,-999.0000,9,   315.02,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.021,2,    0.001,2
  09AR20071216,  CEAMARC,     4,  1,      1,      1,2,20071222,2313,-66.0047, 142.6593,  443,    433.1,  -1.8816,  34.5964,2,  34.5964,2,   315.02,2,   315.09,2,     78.0,2,    30.82,3,     2.12,2,   5.3980,2,   2.6174,2,   0.5468,2,    0.009,2,    0.001,2
  09AR20071216,  CEAMARC,     5,  1,     24,     24,2,20071223,1722,-65.9798, 143.0577,  461,      3.6,  -0.7414,  34.3113,2,  34.3131,2,   359.80,3,   373.98,2,     54.0,2,    25.25,2,     1.50,2,   6.6651,2,   3.1806,2,   0.5521,2,    8.473,2,    3.014,2
  09AR20071216,  CEAMARC,     5,  1,     23,     23,2,20071223,1722,-65.9798, 143.0577,  461,     24.2,  -0.9837,  34.3423,2,-999.0000,9,   357.97,3,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    4.481,2,    1.445,2
  09AR20071216,  CEAMARC,     5,  1,     22,     22,2,20071223,1722,-65.9798, 143.0577,  461,     24.2,  -0.9818,  34.3422,2,-999.0000,9,   357.97,3,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    5.321,2,    1.430,2
  09AR20071216,  CEAMARC,     5,  1,     21,     21,2,20071223,1722,-65.9798, 143.0577,  461,     24.2,  -0.9885,  34.3427,2,  34.3507,2,   357.97,3,   358.15,2,     57.5,2,    26.65,2,     1.79,2,   6.2760,6,   3.1595,6,   0.5619,6,    2.890,2,    1.408,2
  09AR20071216,  CEAMARC,     5,  1,     20,     20,2,20071223,1722,-65.9798, 143.0577,  461,     49.1,  -1.2115,  34.3883,2,-999.0000,9,   350.48,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    3.047,2,    0.251,2
  09AR20071216,  CEAMARC,     5,  1,     19,     19,2,20071223,1722,-65.9798, 143.0577,  461,     49.1,  -1.2568,  34.3899,2,  34.3935,2,   350.48,2,   342.96,2,   -999.0,9,  -999.00,9,  -999.00,9,   6.2006,2,   3.0161,2,   0.5720,2,    2.726,2,    0.264,2
  09AR20071216,  CEAMARC,     5,  1,     18,     18,2,20071223,1722,-65.9798, 143.0577,  461,     73.8,  -1.6826,  34.4405,2,-999.0000,9,   317.61,2,  -999.00,9,     64.2,2,    28.27,2,     1.94,2,-999.0000,9,-999.0000,9,-999.0000,9,    0.502,2,    0.001,2
  09AR20071216,  CEAMARC,     5,  1,     17,     17,2,20071223,1722,-65.9798, 143.0577,  461,     73.8,  -1.6802,  34.4414,2,  34.4448,2,   317.61,2,   313.39,2,   -999.0,9,  -999.00,9,  -999.00,9,   5.4103,2,   2.6425,2,   0.4714,2,    0.558,2,    0.001,2
  09AR20071216,  CEAMARC,     5,  1,     16,     16,2,20071223,1722,-65.9798, 143.0577,  461,     88.5,  -1.5301,  34.4698,2,-999.0000,9,   298.04,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.137,2,    0.001,2
  09AR20071216,  CEAMARC,     5,  1,     15,     15,2,20071223,1722,-65.9798, 143.0577,  461,     88.5,  -1.5298,  34.4697,2,  34.4717,2,   298.04,2,   297.57,2,   -999.0,9,  -999.00,9,  -999.00,9,   4.5017,2,   2.2985,2,   0.4104,2,    0.138,2,    0.001,2
  09AR20071216,  CEAMARC,     5,  1,     14,     14,2,20071223,1722,-65.9798, 143.0577,  461,    149.0,  -1.8289,  34.5327,2,-999.0000,9,   307.84,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.034,2,    0.001,2
  09AR20071216,  CEAMARC,     5,  1,     13,     13,2,20071223,1722,-65.9798, 143.0577,  461,    148.9,  -1.8284,  34.5327,2,  34.5326,2,   307.49,2,   310.59,2,     77.6,2,    31.30,2,     2.15,2,   5.3045,2,   2.6261,2,   0.4663,2,    0.022,2,    0.001,2
  09AR20071216,  CEAMARC,     5,  1,     12,     12,2,20071223,1722,-65.9798, 143.0577,  461,    197.8,  -1.8708,  34.5557,2,-999.0000,9,   310.06,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.027,2,    0.001,2
  09AR20071216,  CEAMARC,     5,  1,     11,     11,2,20071223,1722,-65.9798, 143.0577,  461,    197.8,  -1.8705,  34.5556,2,  34.5569,2,   310.06,2,   310.84,2,     78.0,2,    31.34,2,     2.14,2,   5.3001,2,   2.5633,2,   0.5186,2,    0.007,2,    0.001,2
  09AR20071216,  CEAMARC,     5,  1,     10,     10,2,20071223,1722,-65.9798, 143.0577,  461,    248.4,  -1.9016,  34.5836,2,  34.5844,2,   307.62,2,   310.36,2,   -999.0,9,  -999.00,9,  -999.00,9,   5.2381,2,   2.5791,2,   0.4762,2,   -0.013,2,    0.001,2
  09AR20071216,  CEAMARC,     5,  1,      9,      9,2,20071223,1722,-65.9798, 143.0577,  461,    248.2,  -1.9018,  34.5834,2,-999.0000,9,   307.62,2,  -999.00,9,     78.3,2,    31.29,2,     2.16,2,-999.0000,9,-999.0000,9,-999.0000,9,   -0.020,2,    0.001,2
  09AR20071216,  CEAMARC,     5,  1,      8,      8,2,20071223,1722,-65.9798, 143.0577,  461,    299.3,  -1.8980,  34.6021,2,  34.6009,2,   313.61,2,   314.31,2,     78.2,2,    31.29,2,     2.15,2,   5.3449,2,   2.6409,2,   0.4756,2,   -0.025,2,    0.001,2
  09AR20071216,  CEAMARC,     5,  1,      7,      7,2,20071223,1722,-65.9798, 143.0577,  461,    298.6,  -1.8981,  34.6023,2,-999.0000,9,   313.30,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.024,2,    0.001,2
  09AR20071216,  CEAMARC,     5,  1,      6,      6,2,20071223,1722,-65.9798, 143.0577,  461,    349.5,  -1.9050,  34.6193,2,  34.6189,2,   309.05,2,   308.74,2,   -999.0,9,  -999.00,9,  -999.00,9,   5.2456,2,   2.5834,2,   0.4831,2,   -0.025,2,    0.001,2
  09AR20071216,  CEAMARC,     5,  1,      5,      5,2,20071223,1722,-65.9798, 143.0577,  461,    349.6,  -1.9050,  34.6193,2,-999.0000,9,   309.05,2,  -999.00,9,     77.9,2,    31.19,2,     2.15,2,-999.0000,9,-999.0000,9,-999.0000,9,   -0.025,2,    0.001,2
  09AR20071216,  CEAMARC,     5,  1,      4,      4,2,20071223,1722,-65.9798, 143.0577,  461,    400.6,  -1.9034,  34.6329,2,-999.0000,9,   308.93,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.026,2,    0.001,2
  09AR20071216,  CEAMARC,     5,  1,      3,      3,2,20071223,1722,-65.9798, 143.0577,  461,    400.0,  -1.9033,  34.6330,2,  34.6366,2,   308.93,2,  -999.00,9,     78.2,2,    31.48,2,     2.15,2,-999.0000,9,-999.0000,9,-999.0000,9,   -0.029,2,    0.001,2
  09AR20071216,  CEAMARC,     5,  1,      2,      2,2,20071223,1722,-65.9798, 143.0577,  461,    450.6,  -1.8930,  34.6482,2,-999.0000,9,   311.89,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.022,2,    0.001,2
  09AR20071216,  CEAMARC,     5,  1,      1,      1,2,20071223,1722,-65.9798, 143.0577,  461,    450.8,  -1.8930,  34.6481,2,  34.6480,2,   311.89,2,   311.34,2,     79.2,2,    31.81,2,     2.16,2,   5.2766,2,   2.6029,2,   0.4899,2,   -0.020,2,    0.001,2
  09AR20071216,  CEAMARC,     6,  1,     24,     24,2,20071224,0157,-66.0033, 143.3313,  460,      4.9,  -1.2844,  33.9705,2,-999.0000,9,  -999.00,5,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.185,2,    3.657,2
  09AR20071216,  CEAMARC,     6,  1,     23,     23,2,20071224,0157,-66.0033, 143.3313,  460,      5.0,  -1.2850,  33.9700,2,-999.0000,9,  -999.00,5,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.168,2,    3.656,2
  09AR20071216,  CEAMARC,     6,  1,     22,     22,2,20071224,0157,-66.0033, 143.3313,  460,      5.0,  -1.2897,  33.9682,2,-999.0000,9,  -999.00,5,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.164,2,    3.658,2
  09AR20071216,  CEAMARC,     6,  1,     21,     21,2,20071224,0157,-66.0033, 143.3313,  460,     19.0,  -0.9008,  34.2853,2,  34.2888,2,   364.10,2,   363.68,2,     59.6,2,    25.38,3,     1.69,2,   6.1189,2,   3.0311,2,   0.4856,2,    2.226,2,    2.909,2
  09AR20071216,  CEAMARC,     6,  1,     20,     20,2,20071224,0157,-66.0033, 143.3313,  460,     19.0,  -0.9041,  34.2873,2,-999.0000,9,   364.10,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    2.266,2,    2.907,2
  09AR20071216,  CEAMARC,     6,  1,     19,     19,2,20071224,0157,-66.0033, 143.3313,  460,     19.0,  -0.9048,  34.2884,2,-999.0000,9,   364.10,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    2.269,2,    2.909,2
  09AR20071216,  CEAMARC,     6,  1,     18,     18,2,20071224,0157,-66.0033, 143.3313,  460,     19.0,  -0.9061,  34.2892,2,-999.0000,9,   364.10,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    2.452,2,    2.904,2
  09AR20071216,  CEAMARC,     6,  1,     17,     17,2,20071224,0157,-66.0033, 143.3313,  460,     19.0,  -0.9115,  34.2894,2,-999.0000,9,   364.10,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    2.043,2,    2.920,2
  09AR20071216,  CEAMARC,     6,  1,     16,     16,2,20071224,0157,-66.0033, 143.3313,  460,     40.4,  -1.1588,  34.3485,2,  34.3478,2,   344.64,2,   346.50,2,     62.0,2,    26.90,3,     1.86,2,   6.0073,2,   3.0175,2,   0.5043,2,    2.211,2,    2.116,2
  09AR20071216,  CEAMARC,     6,  1,     15,     15,2,20071224,0157,-66.0033, 143.3313,  460,     80.0,  -1.5037,  34.4268,2,-999.0000,9,   319.74,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.885,2,    1.151,2
  09AR20071216,  CEAMARC,     6,  1,     14,     14,2,20071224,0157,-66.0033, 143.3313,  460,     79.9,  -1.5062,  34.4290,2,  34.4282,2,   319.74,2,   317.40,2,     71.7,2,    29.14,3,     2.04,2,   5.1969,2,   2.6618,2,   0.4116,2,    0.847,2,    1.117,2
  09AR20071216,  CEAMARC,     6,  1,     13,     13,2,20071224,0157,-66.0033, 143.3313,  460,    120.1,  -0.9619,  34.5033,2,-999.0000,9,   264.08,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.053,2,    0.261,2
  09AR20071216,  CEAMARC,     6,  1,     12,     12,2,20071224,0157,-66.0033, 143.3313,  460,    120.0,  -0.9528,  34.5044,2,  34.5032,2,   264.08,2,   267.11,2,     82.2,2,    30.93,3,     2.13,2,   3.4142,2,   1.7929,2,   0.2546,2,    0.050,2,    0.269,2
  09AR20071216,  CEAMARC,     6,  1,     11,     11,2,20071224,0157,-66.0033, 143.3313,  460,    190.8,  -0.5919,  34.5555,2,  34.5532,2,   262.12,2,   254.71,2,     87.7,2,    31.56,3,     2.15,2,   2.3187,2,   1.2271,2,   0.1738,2,   -0.003,2,    0.001,2
  09AR20071216,  CEAMARC,     6,  1,     10,     10,2,20071224,0157,-66.0033, 143.3313,  460,    228.6,  -0.1176,  34.6318,2,  34.6282,2,   234.69,2,   236.50,2,     99.3,2,    31.54,3,     2.18,2,   1.9796,2,   1.0343,2,   0.1530,2,   -0.023,2,    0.001,2
  09AR20071216,  CEAMARC,     6,  1,      9,      9,2,20071224,0157,-66.0033, 143.3313,  460,    228.0,  -0.1451,  34.6296,2,-999.0000,9,   234.69,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.023,2,    0.001,2
  09AR20071216,  CEAMARC,     6,  1,      8,      8,2,20071224,0157,-66.0033, 143.3313,  460,    281.1,  -1.1139,  34.6035,2,  34.5989,2,   289.79,2,  -999.00,9,     85.5,2,    30.97,3,     2.12,2,   3.8839,2,   1.9804,2,   0.3191,2,   -0.019,2,    0.001,2
  09AR20071216,  CEAMARC,     6,  1,      7,      7,2,20071224,0157,-66.0033, 143.3313,  460,    280.8,  -1.1222,  34.6019,2,-999.0000,9,   288.85,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.016,2,    0.001,2
  09AR20071216,  CEAMARC,     6,  1,      6,      6,2,20071224,0157,-66.0033, 143.3313,  460,    358.6,  -1.8839,  34.6543,2,  34.6536,2,   307.18,2,   307.61,2,     78.5,2,    30.60,3,     2.09,2,   4.9720,2,   2.5560,2,   0.3981,2,   -0.027,2,    0.001,2
  09AR20071216,  CEAMARC,     6,  1,      5,      5,2,20071224,0157,-66.0033, 143.3313,  460,    358.7,  -1.8841,  34.6542,2,-999.0000,9,   307.18,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.025,2,    0.001,2
  09AR20071216,  CEAMARC,     6,  1,      4,      4,2,20071224,0157,-66.0033, 143.3313,  460,    400.7,  -1.8829,  34.6555,2,-999.0000,9,   308.43,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.028,2,    0.001,2
  09AR20071216,  CEAMARC,     6,  1,      3,      3,2,20071224,0157,-66.0033, 143.3313,  460,    400.9,  -1.8828,  34.6554,2,  34.6550,2,   308.43,2,   308.82,2,     78.5,2,    30.77,3,     2.10,2,   4.9395,2,   2.5662,2,   0.3653,2,   -0.029,2,    0.001,2
  09AR20071216,  CEAMARC,     6,  1,      2,      2,2,20071224,0157,-66.0033, 143.3313,  460,    458.0,  -1.8811,  34.6559,2,-999.0000,9,   308.62,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.029,2,    0.001,2
  09AR20071216,  CEAMARC,     6,  1,      1,      1,2,20071224,0157,-66.0033, 143.3313,  460,    457.5,  -1.8811,  34.6559,2,  34.6554,2,   308.62,2,   307.96,2,     79.1,2,    30.85,3,     2.11,2,   5.0088,6,   2.5440,6,   0.3961,6,   -0.024,2,    0.001,2
  09AR20071216,  CEAMARC,     7,  1,     24,     24,2,20071224,1018,-65.9928, 143.6378,  424,      7.2,  -1.2993,  34.1659,2,-999.0000,9,   350.54,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    2.109,2,    2.399,2
  09AR20071216,  CEAMARC,     7,  1,     23,     23,2,20071224,1018,-65.9928, 143.6378,  424,      7.1,  -1.3093,  34.1708,2,-999.0000,9,   350.54,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    2.252,2,    2.404,2
  09AR20071216,  CEAMARC,     7,  1,     22,     22,2,20071224,1018,-65.9928, 143.6378,  424,      7.1,  -1.3232,  34.1779,2,-999.0000,9,   350.54,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    2.090,2,    2.402,2
  09AR20071216,  CEAMARC,     7,  1,     21,     21,2,20071224,1018,-65.9928, 143.6378,  424,      7.0,  -1.3229,  34.1769,2,  34.1627,2,   350.54,2,   348.76,2,     56.8,2,    27.91,2,     1.87,2,   5.8956,2,   3.0019,2,   0.4767,2,    2.200,2,    2.388,2
  09AR20071216,  CEAMARC,     7,  1,     20,     20,2,20071224,1018,-65.9928, 143.6378,  424,     29.5,  -1.4271,  34.2346,2,  34.2462,2,   342.89,2,   332.00,2,     59.7,2,    29.01,2,     1.98,2,   5.5279,2,   2.8226,2,   0.4435,2,    2.096,2,    1.639,2
  09AR20071216,  CEAMARC,     7,  1,     19,     19,2,20071224,1018,-65.9928, 143.6378,  424,     59.6,  -1.6198,  34.3206,2,-999.0000,9,   320.01,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    1.461,2,    0.880,2
  09AR20071216,  CEAMARC,     7,  1,     18,     18,2,20071224,1018,-65.9928, 143.6378,  424,     59.5,  -1.6165,  34.3235,2,  34.3214,2,   320.01,2,   318.95,2,     63.5,2,    29.56,2,     2.05,2,-999.0000,9,-999.0000,9,-999.0000,9,    1.374,2,    0.875,2
  09AR20071216,  CEAMARC,     7,  1,     17,     17,2,20071224,1018,-65.9928, 143.6378,  424,     65.6,  -1.6115,  34.3404,2,-999.0000,9,   325.53,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    1.444,2,    0.753,2
  09AR20071216,  CEAMARC,     7,  1,     16,     16,2,20071224,1018,-65.9928, 143.6378,  424,     65.6,  -1.6155,  34.3414,2,-999.0000,9,   325.53,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    1.334,2,    0.760,2
  09AR20071216,  CEAMARC,     7,  1,     15,     15,2,20071224,1018,-65.9928, 143.6378,  424,     65.8,  -1.6190,  34.3434,2,-999.0000,9,   325.53,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    1.190,2,    0.768,2
  09AR20071216,  CEAMARC,     7,  1,     14,     14,2,20071224,1018,-65.9928, 143.6378,  424,     65.6,  -1.6065,  34.3403,2,  34.3337,2,   325.53,2,   315.81,2,     64.6,2,    29.62,2,     2.06,2,   4.8615,2,   2.6345,2,   0.3595,2,    1.482,2,    0.792,2
  09AR20071216,  CEAMARC,     7,  1,     13,     13,2,20071224,1018,-65.9928, 143.6378,  424,     99.3,  -1.5569,  34.4170,2,-999.0000,9,   292.44,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.177,2,    0.007,2
  09AR20071216,  CEAMARC,     7,  1,     12,     12,2,20071224,1018,-65.9928, 143.6378,  424,     99.5,  -1.5544,  34.4181,2,  34.4172,2,   292.44,2,   292.55,2,     72.0,2,    30.69,2,     2.14,2,   4.5230,2,   2.2944,2,   0.3987,2,    0.165,2,    0.032,2
  09AR20071216,  CEAMARC,     7,  1,     11,     11,2,20071224,1018,-65.9928, 143.6378,  424,    139.1,  -1.0787,  34.4837,2,-999.0000,9,   273.28,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.005,2,    0.001,2
  09AR20071216,  CEAMARC,     7,  1,     10,     10,2,20071224,1018,-65.9928, 143.6378,  424,    139.1,  -1.0821,  34.4835,2,  34.4813,2,   273.28,2,   271.16,2,     79.6,2,    30.91,2,     2.16,2,   3.8443,2,   1.9290,2,   0.3266,2,   -0.002,2,    0.001,2
  09AR20071216,  CEAMARC,     7,  1,      9,      9,2,20071224,1018,-65.9928, 143.6378,  424,    188.7,  -0.7142,  34.5336,2,-999.0000,9,   264.13,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.006,2,    0.001,2
  09AR20071216,  CEAMARC,     7,  1,      8,      8,2,20071224,1018,-65.9928, 143.6378,  424,    188.5,  -0.7399,  34.5325,2,  34.5289,2,   264.13,2,   264.93,2,     84.7,2,    30.90,2,     2.16,2,   3.2816,2,   1.7505,2,   0.2546,2,   -0.005,2,    0.001,2
  09AR20071216,  CEAMARC,     7,  1,      7,      7,2,20071224,1018,-65.9928, 143.6378,  424,    239.7,  -1.6287,  34.5316,2,-999.0000,9,   304.48,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.075,2,    0.001,2
  09AR20071216,  CEAMARC,     7,  1,      6,      6,2,20071224,1018,-65.9928, 143.6378,  424,    239.3,  -1.6270,  34.5314,2,  34.5309,2,   304.48,2,   306.29,2,     78.6,2,    30.31,2,     2.12,2,   4.8626,6,   2.4598,6,   0.3990,6,    0.066,2,    0.001,2
  09AR20071216,  CEAMARC,     7,  1,      5,      5,2,20071224,1018,-65.9928, 143.6378,  424,    299.8,  -1.8891,  34.5630,2,-999.0000,9,   315.75,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.010,2,    0.001,2
  09AR20071216,  CEAMARC,     7,  1,      4,      4,2,20071224,1018,-65.9928, 143.6378,  424,    299.8,  -1.8893,  34.5629,2,  34.5622,2,   315.75,2,   315.40,2,     77.4,2,    30.10,2,     2.12,2,   5.1205,2,   2.6547,2,   0.3900,2,   -0.014,2,    0.001,2
