BOTTLE,20160220CCHSIOCBG
# removed leg 2 stations 127 - 250
# changed flag to 9 for fill value at 73-2-19-19, 122-1-7-7, and 122-1-5-37 for DELC14
# BOTTLE,20160211PRINUNIVRMK
# 12/17/15 revised H3 data from Jenkins 
# 9/18/14 Added Jenkins tritium data 
# 9/17/14 Added Jenkins helium and neon data after averaging one duplicate 
# BOTTLE,20120509CCHDOSIOCBG 
# code : Justin Fields merge_exchange.rb  
# original HYD file: /data/co2clivar/pacific/p06/p06_318M20091121/original/2012.05.09_DOC_cberys/processing/exchange/orig_hy1.csv  2012-05-09 
#  merged DOC  
# BOTTLE,20110720CCHDOSIOCBG 
#  CHLORA units changed from 'UG/KG' to 'UGM/L' 
# BOTTLE,20110718CCHDOSIOCBG 
# code : Justin Fields merge_exchange.rb  
# original HYD file: /data/co2clivar/pacific/p06/p06_318M20091121/original/2011.07.18_talk-ph_cberys/original_hy1.csv  2011-07-18 
#  merged TCARBN  
# BOTTLE,20110610CCHDOSIOCBG 
# code : Justin Fields merge_exchange.rb 
# original HYD file: /data/co2clivar/pacific/p06/p06_318M20091121/original/201106006_p06_2009_ph-cfc_merge_cberys/p06_original_merged_hy1.csv  2011-06- 
#  merged ALKALI, PH, SF6, CFC-12, CFC-11  
# BOTTLE,20100913CCHDOSIOCBG 
# code: copy_exchange_bot.rb (J. Fields) 
# citations added by A. Barna 
# BOTTLE,20100308DBK 
# BOTTLE,20100210ODF 
#  Data provided by: 
#  PARAMETER/PROGRAM        Affiliation    PI               email 
#  -----------------------  -------------  ---------------  ------------------------------- 
#  CTDO/Rosette, NUTs, O2,  UCSD/SIO       James H. Swift   jswift@ucsd.edu 
#    SAL, Data Processing 
#  CO2-Alkalinity, pH       UM/RSMAS       Frank Millero    fmillero@rsmas.miami.edu 
#  CO2-DIC/Underway pCO2    NOAA/AOML      Rik Wanninkhof   Rik.Wanninkhof@noaa.gov 
#  CFCs                     UM/RSMAS       Rana Fine        rfine@rsmas.miami.edu 
#                           U. Washington  Mark War         nermwarner@ocean.washington.edu 
#  Helium/Tritium           WHOI           William Jenkins  wjenkins@whoi.edu 
#  DOC/TDN                  UM/RSMAS       Craig Carlson    carlson@lifesci.ucsb.edu 
#  13C/14C                  WHOI           Ann McNichol     amcnichol@whoi.edu 
#                           Princeton      Robert Key       key@Princeton.EDU 
#  Trace Elements           UHawaii        Chris Measures   chrism@soest.hawaii.edu 
#    (Leg 1 only)           FSU            Bill Landing     landing@ocean.fsu.edu 
#  ADCP/LADCP               UHawaii        Eric Firing      efiring@soest.hawaii.edu 
#  APEX and Iridium Floats  CSIRO          Anne Thresher    Ann.Thresher@csiro.au 
#  Transmissometer          TAMU           Wilf Gardner     wgardner@tamu.edu 
#  CDOM                     UCSB           Norm Nelson      norm@icess.ucsb.edu 
#                           UCSB           Craig Carlson    carlson@lifesci.ucsb.edu 
#  Isotopic Composition of  U. Mass.       Mark Altabet     maltabet@umassd.edu 
#    Nitrate 
#  Following American Geophysical Union recommendations, 
#  the data should be cited as: data provider(s), cruise name  
#  or cruise ID, data file name(s) CLIVAR and Carbon Hydrographic 
#  Data Office, La Jolla, CA USA," and data file date. For further 
#  information", please contact one of the parties listed above or 
#  cchdo@ucsd.edu. Users are also requested to acknowledge the 
#  NSF/NOAA-funded U.S. Repeat Hydrography Program in publications 
#  resulting from their use. 
  318M20091121,   P06,     2,  1,      6,      6,2,20091122,0646,-30.0805, 153.5197,  116,      5.5,  22.1187,  35.3910,  35.3900,2,    221.8,2,    221.8,2,     0.79,2,     0.57,2,     0.03,2,     0.20,2,    1.909,2,    1.186,2,    0.078,2,     -999,5,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  22.1176,  22.1174,2
  318M20091121,   P06,     2,  1,      5,      5,2,20091122,0642,-30.0805, 153.5197,  116,     25.6,  18.6837,  35.5521,  35.5494,2,    173.1,2,    173.1,2,     2.19,2,     6.60,2,     0.03,2,     0.57,2,    2.081,2,    1.239,2,    0.033,2,     -999,5,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  18.6792,  18.6962,2
  318M20091121,   P06,     2,  1,      4,      4,2,20091122,0638,-30.0805, 153.5197,  116,     50.0,  18.0040,  35.5749,  35.5729,2,    183.0,2,    184.2,2,     1.96,2,     6.07,2,     0.01,2,     0.54,2,    2.155,2,    1.295,2,    0.031,2,     -999,5,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  17.9954,  18.0033,2
  318M20091121,   P06,     2,  1,      3,      3,2,20091122,0634,-30.0805, 153.5197,  116,     71.1,  17.2611,  35.5428,  35.5427,2,    191.5,2,    193.4,2,     1.93,2,     6.02,2,     0.02,2,     0.52,2,    2.214,2,    1.337,2,    0.055,2,     -999,5,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  17.2492,  17.2678,2
  318M20091121,   P06,     2,  1,      2,      2,2,20091122,0631,-30.0805, 153.5197,  116,     90.3,  16.5157,  35.4930,  35.4933,2,    194.4,2,    194.5,2,     2.12,2,     6.86,2,     0.01,2,     0.57,2,    2.394,2,    1.315,2,    0.057,2,     -999,5,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  16.5011,  16.5232,2
  318M20091121,   P06,     2,  1,      1,      1,2,20091122,0620,-30.0805, 153.5197,  116,    110.4,  16.0354,  35.4504,  35.4510,2,    191.6,2,    191.6,2,     2.50,2,     7.88,2,     0.01,2,     0.64,2,    2.306,2,    0.221,4,    0.055,2,     -999,5,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  16.0179,  16.0348,2
  318M20091121,   P06,     3,  5,     10,     10,2,20091122,2105,-30.0800, 153.6000, 1091,    581.3,   7.9083,  34.5498,  34.5502,2,    199.8,2,    199.7,2,    12.73,2,    22.89,2,     0.00,2,     1.61,2,    1.541,2,    0.820,2,    0.024,2,    0.186,2,   2156.4,2,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,    0.117,2,    0.008,   1.7973,2,   0.0075,     1.73,2,     0.15,    7.491,2,    0.034,   -999.0,   9,   -999.0,  -999.00,9,   7.8488,   7.9081,2
  318M20091121,   P06,     3,  5,      9,      9,2,20091122,2102,-30.0800, 153.6000, 1091,    611.9,   7.4713,  34.5151,  34.5150,2,    198.9,2,    199.2,2,    14.56,2,    23.93,2,     0.00,2,     1.69,2,    1.361,2,    0.737,2,    0.022,2,    0.187,2,   2159.5,2,   2291.4,2,-999.0000,9,  -999.00,   -999.0,9,    0.107,2,    0.008,   1.8245,2,   0.0077,     2.22,2,     0.15,    7.613,2,    0.035,   -999.0,   9,   -999.0,  -999.00,9,   7.4106,   7.4746,2
  318M20091121,   P06,     3,  5,      8,      8,2,20091122,2100,-30.0800, 153.6000, 1091,    637.1,   7.0503,  34.4855,  34.4853,2,    198.8,2,    199.4,2,    17.02,2,    24.96,2,     0.00,2,     1.77,2,    1.180,2,    0.630,2,    0.020,2,    0.107,2,   2164.0,2,   -999.0,5,-999.0000,9,  -999.00,   -999.0,9,    0.087,2,    0.008,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   6.9890,   7.0490,2
  318M20091121,   P06,     3,  5,      7,      7,2,20091122,2057,-30.0800, 153.6000, 1091,    667.5,   6.9900,  34.4819,  34.4820,2,    199.5,2,    198.5,2,    17.83,2,    25.17,2,     0.00,2,     1.79,2,    1.118,2,    0.606,2,    0.019,2,     0.21,2,   2165.9,2,   2288.5,2,-999.0000,9,  -999.00,   -999.0,9,    0.080,2,    0.008,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   6.9259,   6.9961,2
  318M20091121,   P06,     3,  5,      6,      6,2,20091122,2052,-30.0800, 153.6000, 1091,    750.4,   6.4380,  34.4579,  34.4571,2,    195.4,2,    195.3,2,    22.35,2,    26.56,2,     0.00,2,     1.89,2,    0.858,2,    0.470,2,    0.015,2,        0,2,   2175.4,2,   2292.3,2,-999.0000,9,  -999.00,   -999.0,9,    0.063,2,    0.008,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   6.3687,   6.4377,2
  318M20091121,   P06,     3,  5,      5,      5,2,20091122,2047,-30.0800, 153.6000, 1091,    854.9,   5.6557,  34.4445,  34.4435,2,    188.8,2,    187.9,2,    32.08,2,    28.64,2,     0.00,2,     2.03,2,    0.531,2,    0.299,2,    0.009,2,        0,2,   2191.4,2,   2300.8,2,-999.0000,9,  -999.00,   -999.0,9,    0.050,2,    0.008,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   5.5812,   5.6577,2
  318M20091121,   P06,     3,  5,      4,      4,2,20091122,2043,-30.0800, 153.6000, 1091,    959.6,   5.0302,  34.4526,  34.4545,2,    181.5,2,    181.3,2,    41.85,2,    30.13,2,     0.00,2,     2.15,2,    0.343,2,    0.199,2,    0.007,2,        0,2,   2206.0,2,   2312.1,6,-999.0000,9,  -999.00,   -999.0,9,    0.026,2,    0.008,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   4.9504,   5.0359,2
  318M20091121,   P06,     3,  5,      3,      3,2,20091122,2039,-30.0800, 153.6000, 1091,   1060.8,   4.5636,  34.4723,  34.4721,2,    174.2,2,    174.2,2,    51.88,2,    31.38,2,     0.00,2,     2.23,2,    0.236,2,    0.156,2,    0.008,2,        0,2,   2221.9,2,   2326.1,2,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   4.4783,   4.5636,2
  318M20091121,   P06,     3,  5,      2,      2,2,20091122,2034,-30.0800, 153.6000, 1091,   1122.3,   4.3036,  34.4871,  34.4868,2,    169.9,2,    169.8,2,    58.17,2,    31.97,2,     0.00,2,     2.29,2,    0.159,2,    0.094,2,    0.003,2,        0,2,   2229.2,6,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,    0.013,2,    0.008,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   4.2151,   4.3016,2
  318M20091121,   P06,     3,  5,      1,      1,3,20091122,2034,-30.0800, 153.6000, 1091,   1122.6,   4.3007,  34.4872,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   4.2122,   4.3011,2
  318M20091121,   P06,     3,  6,     35,     35,2,20091122,0250,-30.0800, 153.6000, 1091,      2.0,  21.4201,  35.4170,  35.4182,2,    222.5,2,    222.2,2,     0.66,2,     1.67,2,     0.01,2,     0.14,2,    1.977,2,    1.199,2,    0.148,2,    1.031,2,   2022.6,6,   2322.5,2,   8.0484,4,    25.00,   -999.0,9,    0.372,2,    0.008,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  21.4197,  21.4198,2
  318M20091121,   P06,     3,  6,     33,     33,9,20091122,0246,-30.0800, 153.6000, 1091,     34.8,  18.2507,  35.5289,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  18.2447,  18.2691,3
  318M20091121,   P06,     3,  6,     32,     32,2,20091122,0246,-30.0800, 153.6000, 1091,     34.9,  18.2114,  35.5317,  35.5275,2,    177.2,2,    168.5,2,     2.70,2,     8.84,2,     0.05,2,     0.63,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  18.2054,  18.2293,3
  318M20091121,   P06,     3,  6,     34,     34,9,20091122,0246,-30.0800, 153.6000, 1091,     35.1,  18.2146,  35.5319,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  18.2085,  18.2615,3
  318M20091121,   P06,     3,  6,     31,     31,2,20091122,0243,-30.0800, 153.6000, 1091,     61.3,  17.8727,  35.5773,  35.5765,2,    198.8,2,    187.5,2,     1.87,2,     7.49,2,     0.01,2,     0.49,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2079.1,2,   2345.8,2,   7.9467,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  17.8622,  17.8735,2
  318M20091121,   P06,     3,  6,     30,     30,2,20091122,0241,-30.0800, 153.6000, 1091,     84.0,  17.3964,  35.5529,  35.5516,2,    193.0,2,    191.0,2,     2.05,2,     7.72,2,     0.01,2,     0.51,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,    0.347,2,    0.009,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  17.3823,  17.3957,2
  318M20091121,   P06,     3,  6,     29,     29,2,20091122,0238,-30.0800, 153.6000, 1091,    110.3,  17.0256,  35.4891,  35.4955,2,    196.3,2,    183.8,2,     2.45,2,     8.98,2,     0.03,2,     0.61,2,    2.254,6,    1.310,6,    0.068,2,   1.0225,6,   2091.1,2,   2335.0,6,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,   1.8672,2,   0.0078,    -0.78,2,     0.15,    7.479,2,    0.034,   -999.0,   9,   -999.0,  -999.00,9,  17.0074,  17.0285,2
  318M20091121,   P06,     3,  6,     28,     28,2,20091122,0236,-30.0800, 153.6000, 1091,    135.8,  16.8021,  35.4562,  35.4534,2,    198.3,2,    178.1,2,     3.05,2,    10.05,2,     0.05,2,     0.67,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  16.7798,  16.8017,2
  318M20091121,   P06,     3,  6,     27,     27,2,20091122,0234,-30.0800, 153.6000, 1091,    159.8,  15.9417,  35.4218,  35.4199,2,    184.6,2,    184.1,2,     3.03,2,    10.36,2,     0.01,2,     0.69,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2101.2,2,   -999.0,5,   7.8730,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  15.9164,  15.9392,2
  318M20091121,   P06,     3,  6,     26,     26,2,20091122,0231,-30.0800, 153.6000, 1091,    185.6,  15.4724,  35.3792,  35.3758,2,    184.4,2,    184.7,2,     3.22,2,    11.03,2,     0.01,2,     0.74,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  15.4436,  15.4707,2
  318M20091121,   P06,     3,  6,     25,     25,2,20091122,0229,-30.0800, 153.6000, 1091,    211.8,  14.3743,  35.3035,  35.3026,2,    189.8,2,    189.9,2,     3.61,2,    11.94,2,     0.01,2,     0.81,2,    2.406,2,    1.361,2,    0.077,2,    0.897,2,   2112.4,2,   2328.2,2,-999.0000,9,  -999.00,   -999.0,9,    0.279,2,    0.008,   1.8334,2,   0.0077,    -0.30,2,     0.15,    7.389,2,    0.034,   -999.0,   9,   -999.0,  -999.00,9,  14.3430,  14.3738,2
  318M20091121,   P06,     3,  6,     24,     24,2,20091122,0225,-30.0800, 153.6000, 1091,    236.4,  13.6774,  35.2216,  35.2160,2,    189.8,2,    189.9,2,     4.43,2,    13.18,2,     0.01,2,     0.90,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  13.6436,  13.6779,2
  318M20091121,   P06,     3,  6,     23,     23,2,20091122,0222,-30.0800, 153.6000, 1091,    261.1,  13.2440,  35.2010,  35.2027,2,    193.4,2,    193.6,2,     4.41,2,    13.27,2,     0.01,2,     0.91,2,    2.459,2,    1.354,2,    0.086,2,    0.853,2,   2120.5,2,   2309.2,2,   7.8411,2,    25.00,   -999.0,9,    0.277,2,    0.008,   1.7869,2,   0.0075,    -0.17,2,     0.15,    7.335,2,    0.034,   -999.0,   9,   -999.0,  -999.00,9,  13.2075,  13.2438,2
  318M20091121,   P06,     3,  6,     22,     22,2,20091122,0220,-30.0800, 153.6000, 1091,    287.3,  12.8176,  35.1673,  35.1666,2,    196.8,2,    196.9,2,     4.80,2,    13.66,2,     0.00,2,     0.95,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  12.7783,  12.8160,2
  318M20091121,   P06,     3,  6,     21,     21,2,20091122,0217,-30.0800, 153.6000, 1091,    311.1,  12.3805,  35.0888,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  12.3388,  12.3776,2
  318M20091121,   P06,     3,  6,     20,     20,2,20091122,0214,-30.0800, 153.6000, 1091,    341.1,  11.7526,  35.0120,  35.0162,2,    195.1,2,    195.1,2,     6.02,2,    15.78,2,     0.00,2,     1.09,2,    2.459,2,    1.317,2,    0.082,2,    0.613,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,    0.234,2,    0.008,   1.8106,2,   0.0076,    -0.84,2,     0.15,    7.493,2,    0.034,   -999.0,   9,   -999.0,  -999.00,9,  11.7084,  11.7441,2
  318M20091121,   P06,     3,  6,     19,     19,2,20091122,0211,-30.0800, 153.6000, 1091,    362.0,  11.2987,  34.9406,  34.9401,2,    193.4,2,    195.6,3,     6.62,2,    16.89,2,     0.00,2,     1.17,2,    2.323,2,    1.254,2,    0.076,2,    0.667,2,   2133.6,2,   2298.4,6,-999.0000,9,  -999.00,   -999.0,9,    0.219,2,    0.008,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  11.2530,  11.2983,2
  318M20091121,   P06,     3,  6,     18,     18,2,20091122,0208,-30.0800, 153.6000, 1091,    379.6,  11.1482,  34.9273,  34.9249,2,    194.2,2,    194.3,2,     6.61,2,    17.08,2,     0.00,2,     1.19,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  11.1006,  11.1439,2
  318M20091121,   P06,     3,  6,     17,     17,2,20091122,0204,-30.0800, 153.6000, 1091,    412.6,  10.4402,  34.8320,  34.8308,2,    194.6,2,    194.7,2,     7.01,2,    18.49,2,     0.00,2,     1.28,2,    2.250,2,    1.198,2,    0.074,2,    0.477,2,   2139.5,2,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,    0.193,2,    0.008,   1.7902,2,   0.0075,    -1.19,2,     0.15,    7.517,2,    0.035,   -999.0,   9,   -999.0,  -999.00,9,  10.3906,  10.4366,2
  318M20091121,   P06,     3,  6,     16,     16,2,20091122,0201,-30.0800, 153.6000, 1091,    437.4,  10.2608,  34.8088,  34.8091,2,    195.0,2,    195.3,2,     7.19,2,    18.78,2,     0.00,2,     1.31,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   2294.2,2,   7.7668,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  10.2087,  10.2570,2
  318M20091121,   P06,     3,  6,     15,     15,2,20091122,0158,-30.0800, 153.6000, 1091,    462.2,   9.9159,  34.7673,  34.7672,2,    196.0,2,    196.4,2,     7.59,2,    19.42,2,     0.00,2,     1.36,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2142.4,2,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   9.8620,   9.9148,2
  318M20091121,   P06,     3,  6,     14,     14,2,20091122,0154,-30.0800, 153.6000, 1091,    488.1,   9.3364,  34.7013,  34.7005,2,    197.6,2,    197.6,2,     8.61,2,    20.49,2,     0.00,2,     1.43,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   9.2815,   9.3377,2
  318M20091121,   P06,     3,  6,     13,     13,2,20091122,0150,-30.0800, 153.6000, 1091,    513.4,   9.3426,  34.7013,  34.7076,2,    198.1,2,    198.0,2,     8.59,2,    20.49,2,     0.00,2,     1.44,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2145.7,2,   2295.8,2,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   9.2847,   9.3417,2
  318M20091121,   P06,     3,  6,     12,     12,2,20091122,0144,-30.0800, 153.6000, 1091,    535.8,   8.9566,  34.6570,  34.6592,2,    198.8,2,    199.2,2,     9.20,2,    21.14,2,     0.00,2,     1.48,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   8.8977,   8.9612,2
  318M20091121,   P06,     3,  6,     11,     11,2,20091122,0141,-30.0800, 153.6000, 1091,    561.4,   8.6587,  34.6282,  34.6275,2,    199.2,2,    199.1,2,    10.21,2,    21.87,2,     0.00,2,     1.53,2, -999.000,9, -999.000,9, -999.000,9,     -999,9,   2150.4,2,   -999.0,5,   7.7275,4,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   8.5981,   8.6554,2
  318M20091121,   P06,     3,  6,      3,      3,9,20091122,0135,-30.0800, 153.6000, 1091,    600.8,   8.0680,  34.5644,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   8.0057,   8.0666,2
  318M20091121,   P06,     3,  6,      2,      2,9,20091122,0135,-30.0800, 153.6000, 1091,    601.0,   8.0675,  34.5644,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   8.0052,   8.0666,2
  318M20091121,   P06,     3,  6,      9,      9,9,20091122,0136,-30.0800, 153.6000, 1091,    601.3,   8.0662,  34.5641,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   8.0039,   8.0656,2
  318M20091121,   P06,     3,  6,      5,      5,9,20091122,0135,-30.0800, 153.6000, 1091,    601.3,   8.0661,  34.5643,-999.0000,9,   -999.0,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   8.0038,   8.0662,2
